TV_ID	CREATIVE_ID	PREVIOUS_CONTENT_ID	NEXT_CONTENT_ID	PREVIOUS_NETWORK_ID	NEXT_NETWORK_ID	AUDIENCES	TIMESTAMP
35053624	301778	EP010783390211	EP010783390211	HGTV	HGTV	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478469244186
35053624	301778	EP019213280032	EP019213280032	Fox	Fox	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478469244186
13447396	301772	EP000191483256	EP000191483256	Turner Network TV	Turner Network TV	ADB-1788177	1481509802983
17471704	308117	EP000018937461	unknown	ABC	N/A	ADB-3469628	1481509802983
34257705	301783	EP011809450102	EP011809450102	ESPN2	ESPN2	ADB-3469623,ADB-3469626,ADB-3469625,ADB-3469624,ADB-3469634	1481481930702
347556e4	301778	EP000169160014	EP000169160014	TBS	TBS	ADB-3469626,ADB-3469619	1481481930702
b4952444	301778	EP000174130098	EP000174130098	BET	BET	ADB-1788188,ADB-3469634,ADB-3469619,ADB-1788177	1480277996622
b4952444	301784	SH023889310000	SH023889310000	BET	BET	ADB-1788188,ADB-3469634,ADB-3469619,ADB-1788177	1480277996622
b4952444	308122	EP017031950059	EP017031950059	HGTV	HGTV	ADB-1788188,ADB-3469634,ADB-3469619,ADB-1788177	1478460797474
b4952444	301778	SH023889310000	SH023889310000	BET	BET	ADB-1788188,ADB-3469634,ADB-3469619,ADB-1788177	1478460797474
b4952444	301784	EP000174130098	EP000174130098	BET	BET	ADB-1788188,ADB-3469634,ADB-3469619,ADB-1788177	1478734919786
343506d5	301783	EP018423000373	EP018423000373	NBC	NBC	ADB-1788960,ADB-3469623,ADB-1788177,ADB-3469626,ADB-1788966,ADB-3469612,ADB-1788188,ADB-3469619,ADB-3469582,ADB-1788951,ADB-3469624,ADB-1788961,ADB-3469634,ADB-3469614	1478734919786
343506d5	301783	unknown	EP021854300007	N/A	CBS	ADB-1788960,ADB-3469623,ADB-1788177,ADB-3469626,ADB-1788966,ADB-3469612,ADB-1788188,ADB-3469619,ADB-3469582,ADB-1788951,ADB-3469624,ADB-1788961,ADB-3469634,ADB-3469614	1478470040849
37261743	301783	unknown	unknown	N/A	N/A	ADB-3469603,ADB-3469581,ADB-3469582	1478470040849
37261743	301785	unknown	unknown	N/A	N/A	ADB-3469603,ADB-3469581,ADB-3469582	1481467021271
66f334d4	308122	EP000031384601	EP000031384601	ABC	ABC	ADB-1788188,ADB-1788963	1481467021271
66f334d4	301778	EP005520800597	EP005520800597	Fox	Fox	ADB-1788188,ADB-1788963	1480558669982
66f334d4	301784	EP005455792538	EP005455792538	ABC	ABC	ADB-1788188,ADB-1788963	1480558669982
66f334d4	308122	EP005455792538	EP005455792538	ABC	ABC	ADB-1788188,ADB-1788963	1480559705102
44848546	301785	unknown	unknown	N/A	N/A	ADB-3469604,ADB-1788974	1480559705102
36234534	301778	unknown	unknown	N/A	N/A	ADB-1788188	1478184324722
2635a666	308117	EP009311820068	EP009311820068	TBS	TBS	ADB-3469625	1478184324722
2635a666	301784	EP019229360048	EP019229360048	The CW	The CW	ADB-3469625	1480456831264
2635a666	308122	EP009311820065	EP009311820065	TBS	TBS	ADB-3469625	1480456831264
355797a7	308122	EP013657560269	EP013657560269	N/A	N/A	ADB-1788188	1478483405954
355797a7	301784	EP005520800597	EP005520800597	N/A	N/A	ADB-1788188	1478483405954
355797a7	301778	EP005520800597	EP005520800597	N/A	N/A	ADB-1788188	1481543715832
355797a7	301785	EP005520800597	EP005520800597	N/A	N/A	ADB-1788188	1481543715832
355797a7	308117	EP000000351289	EP000000351289	N/A	N/A	ADB-1788188	1481543722181
56b47577	301772	unknown	EP000191483224	N/A	Turner Network TV	ADB-3469614,ADB-3469625,ADB-3469619	1481543722181
56b47577	301772	EP000191483248	unknown	Turner Network TV	N/A	ADB-3469614,ADB-3469625,ADB-3469619	1479315496276
56b47577	301772	unknown	EP000191483228	N/A	Turner Network TV	ADB-3469614,ADB-3469625,ADB-3469619	1479315496276
56b47577	301784	unknown	MV003979370000	N/A	FXX	ADB-3469614,ADB-3469625,ADB-3469619	1481246509512
a752f6d4	301778	EP021836870004	EP021836870004	NBC	NBC	ADB-1788963,ADB-1788177,ADB-1788972,ADB-1788188,ADB-1788951,ADB-1788946	1481246509512
94966626	301785	EP017392440065	EP017392440065	ABC	ABC	ADB-3469614	1478133206831
a704e543	301783	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478133206831
63979366	301778	unknown	unknown	N/A	N/A	ADB-1788963,ADB-1788966,ADB-1788188,ADB-1788946	1479505777761
262514d4	301778	EP003267331571	unknown	HGTV	N/A	ADB-1788963,ADB-1788966,ADB-1788188,ADB-1788946	1479505777761
63979366	301778	EP020361710016	unknown	ABC	N/A	ADB-1788963,ADB-1788966,ADB-1788188,ADB-1788946	1481462668533
26e45536	301772	EP019223100046	EP019223100046	CBS	CBS	ADB-3469610	1481462668533
26e45536	308122	EP006819110124	EP006819110124	USA Network	USA Network	ADB-3469610	1478905587991
26e45536	308117	EP007537910271	EP007537910271	CBS	CBS	ADB-3469610	1478905587991
26e45536	308117	EP007537910271	EP007537910271	CBS	CBS	ADB-3469610	1481389568368
26e45536	308122	EP006819110325	EP006819110325	CBS	CBS	ADB-3469610	1481389568368
569486c6	301784	EP005455792551	EP005455792551	ABC	ABC	ADB-3469604,ADB-3469626,ADB-1788966,ADB-3469619,ADB-1788951,ADB-1788961,ADB-3469634	1479356252844
a6956482	301783	unknown	unknown	N/A	N/A	ADB-1788177	1479356252844
a6956482	301783	SP003372570000	SP003372570000	Sportstime Ohio	Sportstime Ohio	ADB-1788177	1478274881453
a6956482	301783	unknown	unknown	N/A	N/A	ADB-1788177	1478274881453
a6956482	301783	unknown	MV001620960000	N/A	VH1	ADB-1788177	1479267026304
a6956482	301783	EP023730050006	EP023730050002	ESPN2	NFL Network	ADB-1788177	1479267026304
a6956482	301784	EP005520800595	EP005520800595	Fox	Fox	ADB-1788177	1479527818887
4756f755	301772	unknown	unknown	N/A	N/A	ADB-3469634,ADB-3469624	1479527818887
4756f755	301783	unknown	unknown	N/A	N/A	ADB-3469634,ADB-3469624	1481414388324
96c68754	301778	MV002349200000	MV002349200000	BET	BET	ADB-1788966	1481414388324
37379764	308117	unknown	unknown	N/A	N/A	ADB-1788177	1479245013757
a6944645	301778	unknown	unknown	N/A	N/A	ADB-1788951,ADB-1788188,ADB-1788946,ADB-1788961	1479245013757
66c44515	308122	EP024095770007	EP024095770007	Discovery Channel	Discovery Channel	ADB-1788972	1480360399858
66c44515	308122	EP014774810086	EP014774810086	AMC	AMC	ADB-1788972	1480360399858
66c44515	308122	unknown	EP019231530036	N/A	Discovery Channel	ADB-1788972	1480003958220
66c44515	308117	EP014192030114	EP014192030114	Fox	Fox	ADB-1788972	1480003958220
66c44515	308122	EP000018937474	EP000018937474	ABC	ABC	ADB-1788972	1481471087368
66c44515	308122	EP014774810086	EP014774810086	AMC	AMC	ADB-1788972	1481471087368
66c44515	308122	EP018855880034	unknown	Discovery Channel	N/A	ADB-1788972	1479766317370
53031385	301772	EP000191483231	EP000191483231	Turner Network TV	Turner Network TV	ADB-3469614	1479766317370
53031385	301772	EP000191483224	EP000191483224	Turner Network TV	Turner Network TV	ADB-3469614	1481659199308
53031385	308122	EP000191483231	unknown	Turner Network TV	N/A	ADB-3469614	1481659199308
74b54667	308117	EP007473660523	EP007473660523	ABC	ABC	ADB-1788177	1479772876411
53358743	301785	EP005520800597	EP005520800597	Fox	Fox	ADB-3469623,ADB-3469625	1479772876411
53358743	301784	EP005520800597	EP005520800597	Fox	Fox	ADB-3469623,ADB-3469625	1481214886147
53358743	308122	EP011594940460	EP011594940460	History	History	ADB-3469623,ADB-3469625	1481214886147
53358743	301778	EP005520800597	EP005520800597	Fox	Fox	ADB-3469623,ADB-3469625	1481214836929
4314c437	301772	EP005544654869	EP005544654869	Fox	Fox	ADB-1788951,ADB-1788188	1481214836929
4314c437	308117	EP019152141895	EP019152141895	NBC	NBC	ADB-1788951,ADB-1788188	1479822089175
8444b433	308122	unknown	EP000191552879	N/A	NBC	ADB-1788951,ADB-1788188	1479822089175
8444b433	308122	EP000018937485	EP000018937485	ABC	ABC	ADB-1788951,ADB-1788188	1481041886648
4314c437	308117	EP018423000366	EP018423000366	NBC	NBC	ADB-1788951,ADB-1788188	1481041886648
4314c437	308122	EP017211070524	EP017211070524	NBC	NBC	ADB-1788951,ADB-1788188	1480887763865
4314c437	301772	EP005544654869	EP005544654869	Fox	Fox	ADB-1788951,ADB-1788188	1480887763865
23041493	301772	EP000191483248	EP000191483248	Turner Network TV	Turner Network TV	ADB-3469625,ADB-1788951,ADB-1788188	1478914181673
23041493	301772	EP000191483279	EP000191483279	Turner Network TV	Turner Network TV	ADB-3469625,ADB-1788951,ADB-1788188	1478914181673
23041493	301784	EP000191483199	EP000191483199	ABC	ABC	ADB-3469625,ADB-1788951,ADB-1788188	1479496926138
23041493	301778	EP000191483199	EP000191483199	ABC	ABC	ADB-3469625,ADB-1788951,ADB-1788188	1479496926138
23041493	301778	EP000191483199	EP000191483199	ABC	ABC	ADB-3469625,ADB-1788951,ADB-1788188	1479777344708
c66446c6	301783	MV003820570000	MV003820570000	FX	FX	ADB-3469634,ADB-3469624,ADB-3469625,ADB-3469626	1479777344708
c66446c6	308117	MV001689700000	MV001689700000	Turner Network TV	Turner Network TV	ADB-3469634,ADB-3469624,ADB-3469625,ADB-3469626	1481475781116
22b486b7	301778	unknown	unknown	N/A	N/A	ADB-1788177	1481475781116
86c47396	308122	EP000018937473	EP000018937473	ABC	ABC	ADB-1788177	1480524696280
86c47396	308122	EP000018937478	EP000018937478	ABC	ABC	ADB-1788177	1480524696280
86c47396	308122	EP000018937485	EP000018937485	ABC	ABC	ADB-1788177	1481384293671
86c47396	301784	EP000018937480	EP000018937480	ABC	ABC	ADB-1788177	1481384293671
86c47396	308117	EP000018937479	EP000018937479	ABC	ABC	ADB-1788177	1481382187610
86c47396	301785	EP000018937460	EP000018937460	ABC	ABC	ADB-1788177	1481382187610
86c47396	308117	EP000018937461	EP000018937461	ABC	ABC	ADB-1788177	1481427563944
86c47396	308122	EP000018937474	EP000018937474	ABC	ABC	ADB-1788177	1481427563944
f7578506	301778	MV002001050000	EP007542310249	AMC	The CW	ADB-3469626	1480455142456
65837565	308117	EP021838640013	EP021838640013	Fox	Fox	ADB-3469626	1480455142456
65837565	301772	EP019223100046	EP019223100046	CBS	CBS	ADB-3469626	1480455756484
85a69496	308117	EP021838640013	EP021838640013	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1480455756484
85a69496	301784	unknown	EP017211070532	N/A	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1479957159091
85a69496	308122	EP021838640012	EP021838640012	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1479957159091
85a69496	301778	EP019152141896	EP019152141896	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1481463593597
85a69496	308117	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1481463593597
85a69496	301778	EP021838110021	EP021838110021	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1481412644649
85a69496	301778	EP019152141898	EP019152141898	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1481412644649
85a69496	301785	EP015693720093	EP015693720093	The CW	The CW	ADB-1788188,ADB-1788966,ADB-1788951	1481340172110
85a69496	301778	EP019213280032	EP019213280032	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1481340172110
85a69496	308122	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1480524835146
85a69496	301784	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788966,ADB-1788951	1480524835146
85a69496	301778	EP021838640009	EP021838640009	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1480451254260
85a69496	301784	EP019229360048	EP019229360048	The CW	The CW	ADB-1788188,ADB-1788966,ADB-1788951	1480451254260
85a69496	308122	EP019152141903	EP019152141903	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1481568772542
85a69496	301778	EP015223350703	EP015223350703	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1481568772542
85a69496	308122	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1481060990609
85a69496	308122	EP019213280030	EP019213280030	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1481060990609
85a69496	301784	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788966,ADB-1788951	1481059391966
85a69496	308117	EP007322830301	EP007322830301	ABC	ABC	ADB-1788188,ADB-1788966,ADB-1788951	1481059391966
85a69496	301784	EP021838110021	EP021838110021	Fox	Fox	ADB-1788188,ADB-1788966,ADB-1788951	1480352673210
85a69496	301778	EP017403980045	EP017403980045	The CW	The CW	ADB-1788188,ADB-1788966,ADB-1788951	1480352673210
85a69496	301785	EP000176170273	EP000176170273	Turner Network TV	Turner Network TV	ADB-1788188,ADB-1788966,ADB-1788951	1481235980840
85a69496	301778	EP019152141896	EP019152141896	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1481235980840
85a69496	301778	EP007542310249	EP007542310249	The CW	The CW	ADB-1788188,ADB-1788966,ADB-1788951	1478718919160
85a69496	308117	EP019152141895	EP019152141895	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1478718919160
85a69496	301784	EP015223350703	EP015223350703	NBC	NBC	ADB-1788188,ADB-1788966,ADB-1788951	1480217311152
85a69496	301785	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788966,ADB-1788951	1480217311152
85a69496	308122	EP009089410249	EP009089410249	Food Network	Food Network	ADB-1788188,ADB-1788966,ADB-1788951	1480809577123
46c444f3	308117	EP022099820009	EP022099820009	AMC	AMC	ADB-3469612	1480809577123
46c444f3	301784	EP007322830298	EP007322830298	ABC	ABC	ADB-3469612	1481600839023
46c444f3	301784	SH011148840000	EP000018937475	The CW	ABC	ADB-3469612	1481600839023
46c444f3	308122	EP000018937478	EP000018937478	ABC	ABC	ADB-3469612	1480435951788
46c444f3	301785	EP000018937460	EP000018937460	ABC	ABC	ADB-3469612	1480435951788
46c444f3	308122	EP000018937485	EP000018937485	ABC	ABC	ADB-3469612	1480803890606
46c444f3	308122	EP022099820009	EP022099820009	AMC	AMC	ADB-3469612	1480803890606
46c444f3	308122	EP000018937473	EP000018937473	ABC	ABC	ADB-3469612	1480432745149
56d57313	301783	EP016344350582	unknown	Fox	N/A	ADB-3469625	1480432745149
432324b4	308122	EP009311820216	EP009311820216	CBS	CBS	ADB-1788177	1479417684340
432324b4	308122	EP009311820217	EP009311820217	CBS	CBS	ADB-1788177	1479417684340
87350756	308117	EP007473660523	EP007473660523	ABC	ABC	ADB-1788963	1480473033019
87350756	301778	EP000191483199	EP000191483199	ABC	ABC	ADB-1788963	1480473033019
87350756	301778	EP000191483199	EP000191483199	ABC	ABC	ADB-1788963	1478142545420
2724b503	308122	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478142545420
2724b503	308122	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480307970581
2724b503	301778	EP023115500002	EP019218450039	Fox	ABC	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480307970581
2724b503	301778	EP005520800596	EP005520800596	Fox	Fox	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1479258197159
2724b503	301783	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1479258197159
f4d71367	308122	EP019152141908	EP019152141908	NBC	NBC	ADB-3469625	1480522605008
46b454e7	308117	EP007537910271	EP007537910271	CBS	CBS	ADB-1788188,ADB-1788961,ADB-1788959,ADB-1788974	1480522605008
46b454e7	301778	EP007473660528	unknown	ABC	N/A	ADB-1788188,ADB-1788961,ADB-1788959,ADB-1788974	1481059565721
6396a345	308122	EP013412100068	EP013412100068	History	History	ADB-3469605,ADB-3469623,ADB-3469610,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1481059565721
6396a345	308122	EP015899250085	EP015899250085	History	History	ADB-3469605,ADB-3469623,ADB-3469610,ADB-3469626,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478404641171
9756d683	301783	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1478404641171
9756d683	308117	EP007322830301	EP007322830301	ABC	ABC	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1480612066203
9756d683	301783	EP021846800005	EP021846800005	ABC	ABC	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1480612066203
9756d683	308122	EP021846800005	EP021846800005	ABC	ABC	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1479945497621
9756d683	301785	EP005455792555	EP005455792555	ABC	ABC	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1479945497621
9756d683	301783	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1480474313849
9756d683	308122	EP019213280030	EP019213280030	Fox	Fox	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1480474313849
9756d683	301783	EP021846800004	EP021846800004	ABC	ABC	ADB-3469623,ADB-3469626,ADB-3469624,ADB-3469628,ADB-3469634,ADB-3469614	1479526253784
362546e7	301772	EP005544654870	EP005544654870	Fox	Fox	ADB-1788188	1479526253784
362546e7	301772	EP005544654870	unknown	Fox	N/A	ADB-1788188	1479432187020
362546e7	301772	EP005544654870	EP005544654870	Fox	Fox	ADB-1788188	1479432187020
362546e7	301772	EP005544654870	EP005544654870	Fox	Fox	ADB-1788188	1479431385762
362546e7	301772	EP005544654870	EP005544654870	Fox	Fox	ADB-1788188	1479431385762
a4b34364	301778	EP019213280031	EP019213280031	Fox	Fox	ADB-1788951	1478313315020
a4b34364	301778	unknown	unknown	N/A	N/A	ADB-1788951	1478313315020
a4b34364	308122	EP019213280030	EP019213280030	Fox	Fox	ADB-1788951	1478636304430
64c6a4b5	308122	EP009089410172	EP009089410172	Food Network	Food Network	ADB-3469614	1478636304430
64c6a4b5	301778	EP019152141898	EP019152141898	NBC	NBC	ADB-3469614	1481388227988
64c6a4b5	308122	EP005544654874	EP005544654874	Fox	Fox	ADB-3469614	1481388227988
64c6a4b5	301778	unknown	unknown	N/A	N/A	ADB-3469614	1481388696450
04a57534	308117	EP009311820203	EP009311820203	CBS	CBS	ADB-3469610	1481388696450
74e38344	301778	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478816370268
74e38344	301772	EP023606650003	EP023606650003	CBS	CBS	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1478816370268
74e38344	301778	MV002139720000	MV002139720000	N/A	N/A	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1479134146025
74e38344	301783	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1479134146025
74e38344	308122	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480483527985
74e38344	308122	EP013657560269	EP013657560269	NBC	NBC	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480483527985
74e38344	301784	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480485517551
364356e3	308117	EP000000351289	EP000000351289	CBS	CBS	ADB-1788188,ADB-1788949	1480485517551
364356e3	308122	EP000000351291	EP000000351291	CBS	CBS	ADB-1788188,ADB-1788949	1480480517226
364356e3	308122	EP018338620039	EP018338620039	E!	E!	ADB-1788188,ADB-1788949	1480480517226
364356e3	301784	EP000031384605	EP000031384605	ABC	ABC	ADB-1788188,ADB-1788949	1480794321881
9446a415	301784	EP019229360048	EP019229360048	N/A	N/A	ADB-1788188,ADB-1788977	1480794321881
9446a415	301785	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788977	1478370027009
9446a415	301778	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788977	1478370027009
9446a415	308122	unknown	EP003670780115	N/A	CBS	ADB-1788188,ADB-1788977	1480483437848
9446a415	301785	EP019952930165	EP019952930165	CBS	CBS	ADB-1788188,ADB-1788977	1480483437848
9446a415	301778	EP021862160012	EP021862160012	N/A	N/A	ADB-1788188,ADB-1788977	1480992916305
9446a415	308122	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788977	1480992916305
9446a415	301785	EP019952930165	EP019952930165	CBS	CBS	ADB-1788188,ADB-1788977	1480002628995
f522f336	308122	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480002628995
f522f336	301784	EP005520800597	EP005520800597	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480130216799
f522f336	301784	EP005520800595	EP005520800595	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480130216799
f522f336	301783	EP015686040097	EP015686040097	CBS	CBS	ADB-1788188,ADB-3469623,ADB-3469634	1480797888765
f522f336	308117	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480797888765
f522f336	301783	unknown	unknown	N/A	N/A	ADB-1788188,ADB-3469623,ADB-3469634	1481597250884
f522f336	308117	unknown	unknown	N/A	N/A	ADB-1788188,ADB-3469623,ADB-3469634	1481597250884
